time_s,intensity
-4.974997499749976e-07,0.025169213612874348
-4.889988998899891e-07,-0.06952775608409535
-4.77997799779978e-07,-0.04147377881136807
-4.6699669966996704e-07,0.09204894846135919
-4.559955995599562e-07,-0.022297642447731712
-4.454945494549456e-07,-0.0015234947204589844
-4.3549354935493555e-07,0.019179630279541015
-4.2549254925492554e-07,0.03441400527954101
-4.159915991599161e-07,-0.038632869720458984
-4.0649064906490655e-07,0.014882755279541016
-3.969896989698971e-07,-0.017365508609347872
-3.8798879887988803e-07,-0.00998703638712565
-3.789878987898791e-07,0.013016435835096572
-3.7048704870487055e-07,0.06341791152954102
-3.6248624862486257e-07,-0.022031307220458984
-3.5398539853985406e-07,-0.08333773083157009
-3.4598459845984607e-07,-0.006266798291887555
-3.3848384838483855e-07,0.004335880279541016
-3.3048304830483056e-07,0.020937442779541016
-3.229822982298231e-07,0.11761713027954102
-3.1548154815481557e-07,0.054628849029541016
-3.0798079807980805e-07,-0.02914626257760184
-3.0098009800980104e-07,-0.01854358400617327
-2.9447944794479456e-07,-0.08485682805379231
-2.879787978797881e-07,-0.11564179829188756
-2.8147814781478154e-07,-0.023007869720458984
-2.74977497749775e-07,0.06460373742239815
-2.6847684768476857e-07,0.047304630279541016
-2.6247624762476255e-07,-0.03342453638712565
-2.5647564756475653e-07,0.027122338612874348
-2.504750475047505e-07,-0.05295578638712565
-2.4497449744974507e-07,-0.012851619720458984
-2.394739473947395e-07,0.003033796946207682
-2.3397339733973402e-07,-0.005039119720458984
-2.2847284728472855e-07,0.03493483861287435
-2.2297229722972305e-07,0.05042963027954102
-2.1797179717971802e-07,0.012148380279541016
-2.12971297129713e-07,-0.005039119720458984
-2.0847084708470852e-07,-0.017148494720458984
-2.0397039703970404e-07,0.053554630279541014
-1.9896989698969903e-07,-0.054257869720458984
-1.9446944694469452e-07,0.14007806777954102
-1.8996899689969e-07,-0.04878911972045898
-1.8546854685468552e-07,0.09710931777954102
-1.8146814681468152e-07,0.09710931777954102
-1.7746774677467753e-07,0.013124942779541016
-1.7346734673467354e-07,-0.011289119720458984
-1.6946694669466952e-07,-0.011289119720458984
-1.654665466546655e-07,0.058046817779541016
-1.614661466146615e-07,-0.12359380722045898
-1.5796579657965803e-07,-0.10373703638712566
-1.544654465446545e-07,-0.08648443222045898
-1.5096509650965102e-07,-0.04123703638712565
-1.474647464746475e-07,-0.048398494720458984
-1.4396439643964402e-07,0.017356713612874348
-1.40964096409641e-07,0.03688796361287435
-1.37963796379638e-07,-0.08420578638712566
-1.3496349634963502e-07,0.03819004694620768
-1.31963196319632e-07,0.09808588027954102
-1.28962896289629e-07,0.06423171361287434
-1.2596259625962602e-07,0.11631504694620769
-1.22962296229623e-07,0.17490879694620767
-1.1996199619962e-07,-0.03993495305379232
-1.16961696169617e-07,0.026471296946207683
-1.144614461446145e-07,0.051210880279541016
-1.1196119611961201e-07,0.004335880279541016
-1.094609460946095e-07,-0.028867244720458984
-1.06960696069607e-07,-0.05555995305379232
-1.0446044604460452e-07,0.11957025527954102
-1.01960196019602e-07,0.06553379694620769
-9.945994599459951e-08,0.0023827552795410156
-9.745974597459751e-08,0.14300775527954102
-9.545954595459549e-08,0.07660150527954102
-9.345934593459352e-08,-0.013242244720458984
-9.0959095909591e-08,0.06553379694620769
-8.845884588458849e-08,-0.06988286972045898
-8.645864586458652e-08,0.006289005279541016
-8.445844584458449e-08,0.17230463027954102
-8.295829582958302e-08,0.09417963027954102
-8.145814581458148e-08,-0.056210994720458984
-7.945794579457951e-08,-0.13238286972045898
-7.745774577457749e-08,-0.280820369720459
-7.545754575457549e-08,0.051210880279541016
-7.395739573957399e-08,0.14886713027954102
-7.245724572457251e-08,0.043398380279541016
-7.045704570457049e-08,-0.11089849472045898
-6.895689568956901e-08,-0.20269536972045898
-6.745674567456748e-08,-0.060117244720458984
-6.5956595659566e-08,0.023867130279541016
-6.44564456445645e-08,0.006289005279541016
-6.295629562956299e-08,-0.046445369720458984
-6.145614561456151e-08,-0.034726619720458984
-5.995599559955998e-08,-0.058164119720458984
-5.8955895589559e-08,-0.10503911972045898
-5.745574557455749e-08,-0.10113286972045898
-5.595559555955599e-08,0.08246088027954102
-5.4955495549555e-08,0.11371088027954102
-5.395539553955402e-08,0.19574213027954102
-5.245524552455249e-08,-0.060117244720458984
-5.095509550955101e-08,0.047304630279541016
-4.995499549954997e-08,0.10199213027954102
-4.8954895489548985e-08,-0.08160161972045898
-4.7954795479548e-08,-0.13238286972045898
-4.6954695469547015e-08,-0.030820369720458984
-4.5954595459545976e-08,0.09027338027954102
-4.495449544954499e-08,0.039492130279541016
-4.3954395439544006e-08,0.23089838027954102
-4.295429542954297e-08,0.008242130279541016
-4.195419541954198e-08,0.258242130279541
-4.0954095409541e-08,-0.08160161972045898
-3.995399539954001e-08,-0.0034766197204589844
-3.8953895389538973e-08,0.031679630279541016
-3.795379537953799e-08,-0.011289119720458984
-3.6953695369537e-08,-0.16753911972045898
-3.595359535953602e-08,0.08246088027954102
-3.495349534953498e-08,-0.023007869720458984
-3.3953395339533994e-08,-0.14019536972045898
-3.295329532953301e-08,0.20355463027954102
-3.195319531953197e-08,0.18011713027954102
-3.0953095309530985e-08,0.047304630279541016
-2.995299529953e-08,0.07074213027954102
-2.8952895289529014e-08,-0.14019536972045898
-2.7952795279527976e-08,-0.10503911972045898
-2.695269526952699e-08,-0.23785161972045898
-2.5952595259526006e-08,0.10199213027954102
-2.4952495249524967e-08,0.10980463027954102
-2.3952395239523982e-08,0.047304630279541016
-2.2952295229522944e-08,-0.09332036972045898
-2.195219521952201e-08,0.039492130279541016
-2.0952095209520973e-08,-0.10503911972045898
-1.9951995199519935e-08,0.051210880279541016
-1.8951895189519002e-08,0.08636713027954102
-1.7951795179517964e-08,0.527773380279541
-1.6951695169517032e-08,1.121523380279541
-1.5951595159515994e-08,1.855898380279541
-1.4951495149514955e-08,3.012148380279541
-1.3951395139514023e-08,4.613710880279541
-1.2951295129512985e-08,6.230898380279541
-1.1951195119511947e-08,7.762148380279541
-1.0951095109511014e-08,9.590273380279541
-9.950995099509976e-09,10.957460880279541
-8.950895089508938e-09,11.953554630279541
-7.950795079508005e-09,12.824648380279541
-6.950695069506967e-09,13.226992130279541
-5.950595059506035e-09,13.613710880279541
-4.950495049504996e-09,13.812929630279541
-3.950395039503958e-09,14.031679630279541
-2.9502950295030258e-09,13.906679630279541
-1.9501950195019875e-09,13.934023380279541
-9.500950095009493e-10,14.148867130279541
5.000500049998309e-11,14.250429630279541
1.0501050105010213e-09,14.371523380279541
2.0502050205020596e-09,14.578554630279541
3.050305030502992e-09,15.004335880279541
4.05040504050403e-09,15.078554630279541
5.0505050505050685e-09,15.426210880279541
6.050605060506001e-09,15.726992130279541
7.050705070507039e-09,15.660585880279541
8.050805080507971e-09,15.496523380279541
9.05090509050901e-09,15.414492130279541
1.0051005100510048e-08,14.957460880279541
1.105110511051098e-08,14.711367130279541
1.2051205120512019e-08,14.172304630279541
1.3051305130513057e-08,13.738710880279541
1.405140514051399e-08,13.668398380279541
1.5051505150515027e-08,13.480898380279541
1.6051605160516066e-08,13.301210880279541
1.7051705170516998e-08,13.207460880279541
1.8051805180518036e-08,13.281679630279541
1.905190519051897e-08,13.238710880279541
2.0052005200520007e-08,12.930117130279541
2.1052105210521045e-08,13.000429630279541
2.2052205220521978e-08,13.082460880279541
2.3052305230523016e-08,12.910585880279541
2.4052405240524054e-08,12.930117130279541
2.5052505250524986e-08,12.719179630279541
2.6052605260526025e-08,12.437929630279541
2.7052705270527063e-08,12.070742130279541
2.8052805280527995e-08,12.105898380279541
2.9052905290529034e-08,11.934023380279541
3.005300530053007e-08,11.711367130279541
3.1053105310531004e-08,11.754335880279541
3.205320532053204e-08,11.641054630279541
3.3053305330532975e-08,11.758242130279541
3.405340534053401e-08,11.937929630279541
3.505350535053505e-08,11.988710880279541
3.6053605360535984e-08,11.945742130279541
3.705370537053702e-08,11.957460880279541
3.805380538053806e-08,11.906679630279541
3.905390539053899e-08,12.098085880279541
4.005400540054003e-08,12.027773380279541
4.105410541054107e-08,11.805117130279541
4.2054205420542e-08,11.816835880279541
4.3554355435543506e-08,11.871523380279541
4.505450545054501e-08,11.867617130279541
4.605460546054605e-08,11.883242130279541
4.705470547054698e-08,11.695742130279541
4.805480548054802e-08,11.684023380279541
4.905490549054906e-08,11.586367130279541
5.005500550054999e-08,11.738710880279541
5.105510551055103e-08,11.652773380279541
5.2055205520552066e-08,11.855898380279541
5.355535553555352e-08,11.812929630279541
5.5055505550555075e-08,11.680117130279541
5.605560556055601e-08,11.613710880279541
5.755575557555751e-08,11.451601505279541
5.9055905590559016e-08,11.484804630279541
6.005600560056005e-08,11.254335880279541
6.15561556155615e-08,11.234804630279541
6.305630563056306e-08,11.152773380279541
6.455645564556451e-08,11.264101505279541
6.605660566056607e-08,11.269960880279541
6.755675567556752e-08,11.217226505279541
6.905690569056908e-08,11.156679630279541
7.055705570557053e-08,11.297304630279541
7.25572557255725e-08,11.049257755279541
7.405740574057406e-08,10.848085880279541
7.555755575557551e-08,10.961367130279541
7.755775577557754e-08,11.014101505279541
7.955795579557956e-08,10.891054630279541
8.105810581058101e-08,10.875429630279541
8.255825582558252e-08,10.803164005279541
8.455845584558454e-08,10.851992130279541
8.655865586558651e-08,10.662539005279541
8.855885588558853e-08,10.719179630279541
9.055905590559056e-08,10.510195255279541
9.305930593059305e-08,10.294700463612875
9.555955595559554e-08,10.199648380279541
9.75597559755975e-08,10.193789005279541
9.955995599559953e-08,10.248476505279541
1.0206020602060203e-07,10.035585880279541
1.0456045604560456e-07,9.939882755279541
1.0706070607060705e-07,9.949648380279541
1.0956095609560954e-07,9.908632755279541
1.1206120612061203e-07,9.801210880279541
1.1456145614561452e-07,9.832460880279541
1.1706170617061705e-07,9.807721296946207
1.2006200620062005e-07,9.764752546946207
1.2306230623062303e-07,9.617617130279541
