time_s,intensity
-4.974997499749976e-06,-0.056015610694885254
-4.889988998899889e-06,0.022109389305114746
-4.77997799779978e-06,0.10058950294147838
-4.669966996699671e-06,-0.012336633422157982
-4.55995599559956e-06,0.018913366577842018
-4.454945494549455e-06,-0.049765610694885255
-4.354935493549355e-06,-0.07007811069488526
-4.2549254925492545e-06,-0.005234360694885254
-4.1599159915991605e-06,0.05466147263844808
-4.0649064906490655e-06,-0.020859360694885254
-3.969896989698971e-06,-0.027803805139329698
-3.879887988798881e-06,-0.1059288051393297
-3.78987898789879e-06,-0.02953991625044081
-3.7048704870487053e-06,0.048476576805114746
-3.624862486248625e-06,0.005996108055114746
-3.53985398539854e-06,0.07289063930511475
-3.45984598459846e-06,-0.008024539266313826
-3.3848384838483854e-06,0.043593764305114746
-3.3048304830483053e-06,-0.10191404819488525
-3.2298229822982303e-06,-0.03481025355202811
-3.154815481548155e-06,-0.13804686069488525
-3.0798079807980802e-06,0.1884040321622576
-3.00980098009801e-06,-0.03146203926631382
-2.9447944794479446e-06,0.059218764305114746
-2.8797879787978802e-06,0.14376117501940047
-2.814781478147815e-06,-0.2070572773615519
-2.7497749774977497e-06,0.0031361750194004606
-2.684768476847685e-06,-0.07229165236155193
-2.624762476247625e-06,0.0032291809717814126
-2.564756475647565e-06,-0.06578123569488525
-2.5047504750475047e-06,0.1952864726384481
-2.44974497449745e-06,0.07601563930511475
-2.3947394739473946e-06,-0.07749998569488525
-2.33973397339734e-06,0.15648438930511474
-2.284728472847285e-06,0.018854180971781414
-2.2297229722972297e-06,0.025234389305114745
-2.1797179717971797e-06,0.05101563930511475
-2.1297129712971297e-06,-0.14195311069488525
-2.0847084708470848e-06,-0.20640623569488525
-2.03970397039704e-06,-0.034140610694885255
-1.98969896989699e-06,-0.034140610694885255
-1.944694469446945e-06,0.003554701805114746
-1.8996899689968998e-06,-0.03882811069488525
-1.854685468546855e-06,0.036757826805114746
-1.8146814681468148e-06,0.08851563930511475
-1.7746774677467748e-06,0.13343751430511475
-1.7346734673467347e-06,-0.007187485694885254
-1.6946694669466945e-06,0.058242201805114746
-1.6546654665466546e-06,0.0006250143051147461
-1.6146614661466148e-06,-0.11656248569488525
-1.5796579657965798e-06,-0.11200519402821858
-1.5446544654465449e-06,-0.08921873569488525
-1.50965096509651e-06,-0.1588801940282186
-1.4746474647464747e-06,-0.15757811069488525
-1.4396439643964398e-06,0.007786472638448079
-1.4096409640964099e-06,0.2070052226384481
-1.3796379637963798e-06,0.0038802226384480796
-1.3496349634963497e-06,-0.12111977736155193
-1.3196319631963196e-06,-0.005234360694885254
-1.2896289628962895e-06,0.14320313930511475
-1.2596259625962597e-06,0.08200522263844807
-1.2296229622962298e-06,-0.05471352736155192
-1.1996199619961997e-06,-0.09507811069488525
-1.1696169616961694e-06,0.17835938930511475
-1.1446144614461448e-06,0.12367188930511475
-1.1196119611961194e-06,-0.06903644402821858
-1.0946094609460948e-06,-0.19273436069488525
-1.0696069606960694e-06,-0.0026301940282185874
-1.0446044604460448e-06,0.08265626430511475
-1.0196019601960194e-06,0.033828139305114746
-9.945994599459948e-07,-0.028671860694885254
-9.745974597459745e-07,-0.15171873569488525
-9.545954595459545e-07,-0.20445311069488525
-9.345934593459346e-07,-0.10484373569488525
-9.095909590959095e-07,-2.6027361551920574e-05
-8.845884588458846e-07,-0.06773436069488525
-8.645864586458643e-07,-0.09898436069488525
-8.445844584458448e-07,-0.009140610694885254
-8.295829582958295e-07,-0.14585936069488525
-8.145814581458143e-07,-0.17515623569488525
-7.945794579457948e-07,-0.011093735694885254
-7.745774577457744e-07,0.12367188930511475
-7.545754575457545e-07,-0.09703123569488525
-7.395739573957397e-07,-0.30210936069488525
-7.245724572457244e-07,-0.16343748569488525
-7.045704570457045e-07,-0.011093735694885254
-6.895689568956897e-07,0.25257813930511475
-6.745674567456744e-07,0.31507813930511475
-6.595659565956592e-07,0.35804688930511475
-6.445644564456447e-07,0.27796876430511475
-6.295629562956295e-07,-0.048203110694885254
-6.145614561456142e-07,0.012343764305114746
-5.995599559955998e-07,0.20570313930511475
-5.895589558955897e-07,-0.11460936069488525
-5.745574557455744e-07,-0.011093735694885254
-5.595559555955591e-07,0.24476563930511475
-5.495549554955498e-07,0.06898438930511475
-5.395539553955396e-07,-0.032578110694885254
-5.245524552455244e-07,-0.014999985694885254
-5.095509550955091e-07,0.10804688930511475
-4.995499549954998e-07,0.053359389305114746
-4.895489548954896e-07,-0.013046860694885254
-4.795479547954795e-07,-0.13414061069488525
-4.695469546954693e-07,-0.28648436069488525
-4.5954595459545913e-07,-0.009140610694885254
-4.495449544954498e-07,0.010390639305114746
-4.3954395439543963e-07,0.11195313930511475
-4.2954295429542946e-07,-0.06382811069488525
-4.195419541954193e-07,0.053359389305114746
-4.095409540954091e-07,0.049453139305114746
-3.995399539953998e-07,-0.056015610694885254
-3.8953895389538963e-07,-0.06773436069488525
-3.7953795379537946e-07,0.15882813930511475
-3.695369536953693e-07,-0.020859360694885254
-3.595359535953591e-07,0.18226563930511475
-3.495349534953498e-07,-0.06773436069488525
-3.395339533953396e-07,-0.028671860694885254
-3.2953295329532945e-07,-0.09898436069488525
-3.195319531953193e-07,0.018203139305114746
-3.095309530953091e-07,-0.25132811069488525
-2.995299529952998e-07,-0.14976561069488525
-2.895289528952896e-07,0.010390639305114746
