name,well,plate,date,index,rtdp_fluor,concentration,fold_dilution,replicate,blanked_rtdp_fluor,u_blanked_rtdp_fluor
GLUCOSE,H1,3,12/7/21,338.0,0.3333333333333333,78.125,128.0,1.0,-0.6666666666666666,0.5773502691896258
GLUCOSE,H2,3,12/7/21,342.0,0.3333333333333333,78.125,128.0,2.0,-0.6666666666666666,0.5773502691896258
GLUCOSE,H3,3,12/7/21,346.0,0.3333333333333333,78.125,128.0,3.0,-0.6666666666666666,0.5773502691896258
GLUTAMATE,A7,3,12/7/21,26.0,0.0,500.0,1.0,1.0,-1.0,0.0
GLUTAMATE,A8,3,12/7/21,30.0,0.0,500.0,1.0,2.0,-1.0,0.0
GLUTAMATE,A9,3,12/7/21,34.0,0.0,500.0,1.0,3.0,-1.0,0.0
GLUTAMATE,B7,3,12/7/21,74.0,0.0,250.0,2.0,1.0,-1.0,0.0
GLUTAMATE,B8,3,12/7/21,78.0,0.0,250.0,2.0,2.0,-1.0,0.0
GLUTAMATE,B9,3,12/7/21,82.0,0.3333333333333333,250.0,2.0,3.0,-0.6666666666666666,0.5773502691896258
GLUTAMATE,C7,3,12/7/21,122.0,0.0,125.0,4.0,1.0,-1.0,0.0
GLUTAMATE,C8,3,12/7/21,126.0,0.0,125.0,4.0,2.0,-1.0,0.0
GLUTAMATE,C9,3,12/7/21,130.0,0.0,125.0,4.0,3.0,-1.0,0.0
GLUTAMATE,D7,3,12/7/21,170.0,0.0,62.5,8.0,1.0,-1.0,0.0
GLUTAMATE,D8,3,12/7/21,174.0,0.3333333333333333,62.5,8.0,2.0,-0.6666666666666666,0.5773502691896258
GLUTAMATE,D9,3,12/7/21,178.0,0.0,62.5,8.0,3.0,-1.0,0.0
GLUTAMATE,E7,3,12/7/21,218.0,0.0,31.25,16.0,1.0,-1.0,0.0
GLUTAMATE,E8,3,12/7/21,222.0,0.3333333333333333,31.25,16.0,2.0,-0.6666666666666666,0.5773502691896258
GLUTAMATE,E9,3,12/7/21,226.0,0.3333333333333333,31.25,16.0,3.0,-0.6666666666666666,0.5773502691896258
GLUTAMATE,F7,3,12/7/21,266.0,0.6666666666666666,15.625,32.0,1.0,-0.3333333333333333,0.5773502691896258
GLUTAMATE,F8,3,12/7/21,270.0,0.0,15.625,32.0,2.0,-1.0,0.0
GLUTAMATE,F9,3,12/7/21,274.0,0.0,15.625,32.0,3.0,-1.0,0.0
GLUTAMATE,G7,3,12/7/21,314.0,0.3333333333333333,7.8125,64.0,1.0,-0.6666666666666666,0.5773502691896258
GLUTAMATE,G8,3,12/7/21,318.0,0.3333333333333333,7.8125,64.0,2.0,-0.6666666666666666,0.5773502691896258
GLUTAMATE,G9,3,12/7/21,322.0,0.0,7.8125,64.0,3.0,-1.0,0.0
GLUTAMATE,H7,3,12/7/21,362.0,0.0,3.90625,128.0,1.0,-1.0,0.0
GLUTAMATE,H8,3,12/7/21,366.0,0.3333333333333333,3.90625,128.0,2.0,-0.6666666666666666,0.5773502691896258
GLUTAMATE,H9,3,12/7/21,370.0,0.3333333333333333,3.90625,128.0,3.0,-0.6666666666666666,0.5773502691896258
KANAMY,A4,4,12/7/21,14.0,1.0,504.7,1.0,1.0,0.0,0.0
KANAMY,A5,4,12/7/21,18.0,1.0,504.7,1.0,2.0,0.0,0.0
KANAMY,A6,4,12/7/21,22.0,1.0,504.7,1.0,3.0,0.0,0.0
KANAMY,B4,4,12/7/21,62.0,1.0,252.35,2.0,1.0,0.0,0.0
KANAMY,B5,4,12/7/21,66.0,1.0,252.35,2.0,2.0,0.0,0.0
KANAMY,B6,4,12/7/21,70.0,1.0,252.35,2.0,3.0,0.0,0.0
KANAMY,C4,4,12/7/21,110.0,1.0,126.175,4.0,1.0,0.0,0.0
KANAMY,C5,4,12/7/21,114.0,1.0,126.175,4.0,2.0,0.0,0.0
KANAMY,C6,4,12/7/21,118.0,1.0,126.175,4.0,3.0,0.0,0.0
KANAMY,D4,4,12/7/21,158.0,1.0,63.0875,8.0,1.0,0.0,0.0
KANAMY,D5,4,12/7/21,162.0,1.0,63.0875,8.0,2.0,0.0,0.0
KANAMY,D6,4,12/7/21,166.0,1.0,63.0875,8.0,3.0,0.0,0.0
KANAMY,E4,4,12/7/21,206.0,1.0,31.54375,16.0,1.0,0.0,0.0
KANAMY,E5,4,12/7/21,210.0,1.0,31.54375,16.0,2.0,0.0,0.0
KANAMY,E6,4,12/7/21,214.0,1.0,31.54375,16.0,3.0,0.0,0.0
KANAMY,F4,4,12/7/21,254.0,1.0,15.771875,32.0,1.0,0.0,0.0
KANAMY,F5,4,12/7/21,258.0,1.0,15.771875,32.0,2.0,0.0,0.0
KANAMY,F6,4,12/7/21,262.0,1.0,15.771875,32.0,3.0,0.0,0.0
KANAMY,G4,4,12/7/21,302.0,1.0,7.8859375,64.0,1.0,0.0,0.0
KANAMY,G5,4,12/7/21,306.0,1.0,7.8859375,64.0,2.0,0.0,0.0
KANAMY,G6,4,12/7/21,310.0,2.0,7.8859375,64.0,3.0,1.0,0.0
KANAMY,H4,4,12/7/21,350.0,1.0,3.94296875,128.0,1.0,0.0,0.0
KANAMY,H5,4,12/7/21,354.0,1.0,3.94296875,128.0,2.0,0.0,0.0
KANAMY,H6,4,12/7/21,358.0,1.0,3.94296875,128.0,3.0,0.0,0.0
NAD+,A1,5,1/10/22,2.0,-0.3333333333333333,500.0,1.0,1.0,-0.75,0.863667034175061
NAD+,A2,5,1/10/22,6.0,0.0,500.0,1.0,2.0,-0.4166666666666667,0.6423296759355063
NAD+,A3,5,1/10/22,10.0,0.0,500.0,1.0,3.0,-0.4166666666666667,0.6423296759355063
NAD+,B1,5,1/10/22,50.0,0.0,250.0,2.0,1.0,-0.4166666666666667,0.6423296759355063
NAD+,B2,5,1/10/22,54.0,-0.3333333333333333,250.0,2.0,2.0,-0.75,0.863667034175061
NAD+,B3,5,1/10/22,58.0,0.0,250.0,2.0,3.0,-0.4166666666666667,0.6423296759355063
NAD+,C1,5,1/10/22,98.0,0.0,125.0,4.0,1.0,-0.4166666666666667,0.6423296759355063
NAD+,C2,5,1/10/22,102.0,0.0,125.0,4.0,2.0,-0.4166666666666667,0.6423296759355063
NAD+,C3,5,1/10/22,106.0,0.0,125.0,4.0,3.0,-0.4166666666666667,0.6423296759355063
NAD+,D1,5,1/10/22,146.0,0.0,62.5,8.0,1.0,-0.4166666666666667,0.6423296759355063
NAD+,D2,5,1/10/22,150.0,-0.3333333333333333,62.5,8.0,2.0,-0.75,0.863667034175061
NAD+,D3,5,1/10/22,154.0,0.0,62.5,8.0,3.0,-0.4166666666666667,0.6423296759355063
NAD+,E1,5,1/10/22,194.0,-0.3333333333333333,31.25,16.0,1.0,-0.75,0.863667034175061
NAD+,E2,5,1/10/22,198.0,0.0,31.25,16.0,2.0,-0.4166666666666667,0.6423296759355063
NAD+,E3,5,1/10/22,202.0,0.0,31.25,16.0,3.0,-0.4166666666666667,0.6423296759355063
NAD+,F1,5,1/10/22,242.0,-0.3333333333333333,15.625,32.0,1.0,-0.75,0.863667034175061
NAD+,F2,5,1/10/22,246.0,0.0,15.625,32.0,2.0,-0.4166666666666667,0.6423296759355063
NAD+,F3,5,1/10/22,250.0,0.0,15.625,32.0,3.0,-0.4166666666666667,0.6423296759355063
NAD+,G1,5,1/10/22,290.0,0.0,7.8125,64.0,1.0,-0.4166666666666667,0.6423296759355063
NAD+,G2,5,1/10/22,294.0,0.0,7.8125,64.0,2.0,-0.4166666666666667,0.6423296759355063
NAD+,G3,5,1/10/22,298.0,0.0,7.8125,64.0,3.0,-0.4166666666666667,0.6423296759355063
NAD+,H1,5,1/10/22,338.0,0.0,3.90625,128.0,1.0,-0.4166666666666667,0.6423296759355063
NAD+,H2,5,1/10/22,342.0,0.0,3.90625,128.0,2.0,-0.4166666666666667,0.6423296759355063
NAD+,H3,5,1/10/22,346.0,0.0,3.90625,128.0,3.0,-0.4166666666666667,0.6423296759355063
PCA,A1,2,11/23/21,2.0,1.0,500.0,1.0,1.0,0.01388888888888884,0.16666666666666666
PCA,A2,2,11/23/21,6.0,1.6666666666666667,500.0,1.0,2.0,0.6805555555555555,0.6009252125773317
PCA,A3,2,11/23/21,10.0,1.0,500.0,1.0,3.0,0.01388888888888884,0.16666666666666666
PCA,B1,2,11/23/21,50.0,1.0,250.0,2.0,1.0,0.01388888888888884,0.16666666666666666
PCA,B2,2,11/23/21,54.0,1.0,250.0,2.0,2.0,0.01388888888888884,0.16666666666666666
PCA,B3,2,11/23/21,58.0,1.0,250.0,2.0,3.0,0.01388888888888884,0.16666666666666666
PCA,C1,2,11/23/21,98.0,1.0,125.0,4.0,1.0,0.01388888888888884,0.16666666666666666
PCA,C2,2,11/23/21,102.0,1.0,125.0,4.0,2.0,0.01388888888888884,0.16666666666666666
PCA,C3,2,11/23/21,106.0,1.0,125.0,4.0,3.0,0.01388888888888884,0.16666666666666666
PCA,D1,2,11/23/21,146.0,1.0,62.5,8.0,1.0,0.01388888888888884,0.16666666666666666
PCA,D2,2,11/23/21,150.0,1.0,62.5,8.0,2.0,0.01388888888888884,0.16666666666666666
PCA,D3,2,11/23/21,154.0,1.0,62.5,8.0,3.0,0.01388888888888884,0.16666666666666666
PCA,E1,2,11/23/21,194.0,1.0,31.25,16.0,1.0,0.01388888888888884,0.16666666666666666
PCA,E2,2,11/23/21,198.0,1.0,31.25,16.0,2.0,0.01388888888888884,0.16666666666666666
PCA,E3,2,11/23/21,202.0,1.0,31.25,16.0,3.0,0.01388888888888884,0.16666666666666666
PCA,F1,2,11/23/21,242.0,1.0,15.625,32.0,1.0,0.01388888888888884,0.16666666666666666
PCA,F2,2,11/23/21,246.0,1.0,15.625,32.0,2.0,0.01388888888888884,0.16666666666666666
PCA,F3,2,11/23/21,250.0,1.0,15.625,32.0,3.0,0.01388888888888884,0.16666666666666666
PCA,G1,2,11/23/21,290.0,1.3333333333333333,7.8125,64.0,1.0,0.34722222222222215,0.6009252125773317
PCA,G2,2,11/23/21,294.0,1.0,7.8125,64.0,2.0,0.01388888888888884,0.16666666666666666
PCA,G3,2,11/23/21,298.0,1.0,7.8125,64.0,3.0,0.01388888888888884,0.16666666666666666
PCA,H1,2,11/23/21,338.0,1.0,3.90625,128.0,1.0,0.01388888888888884,0.16666666666666666
PCA,H2,2,11/23/21,342.0,1.0,3.90625,128.0,2.0,0.01388888888888884,0.16666666666666666
PCA,H3,2,11/23/21,346.0,1.0,3.90625,128.0,3.0,0.01388888888888884,0.16666666666666666
PMS,A4,1,11/23/21,14.0,225.66666666666666,500.0,1.0,1.0,224.68055555555554,1.536590742882144
PMS,A5,1,11/23/21,18.0,220.66666666666666,500.0,1.0,2.0,219.68055555555554,0.6009252125773276
PMS,A6,1,11/23/21,22.0,224.0,500.0,1.0,3.0,223.01388888888889,0.16666666666666666
PMS,B4,1,11/23/21,62.0,128.33333333333334,250.0,2.0,1.0,127.34722222222221,0.6009252125773306
PMS,B5,1,11/23/21,66.0,134.33333333333334,250.0,2.0,2.0,133.3472222222222,0.6009252125773336
PMS,B6,1,11/23/21,70.0,144.33333333333334,250.0,2.0,3.0,143.3472222222222,0.6009252125773336
PMS,C4,1,11/23/21,110.0,77.0,125.0,4.0,1.0,76.01388888888889,0.16666666666666666
PMS,C5,1,11/23/21,114.0,73.0,125.0,4.0,2.0,72.01388888888889,0.16666666666666666
PMS,C6,1,11/23/21,118.0,72.33333333333333,125.0,4.0,3.0,71.34722222222221,0.6009252125773306
PMS,D4,1,11/23/21,158.0,40.0,62.5,8.0,1.0,39.013888888888886,0.16666666666666666
PMS,D5,1,11/23/21,162.0,35.0,62.5,8.0,2.0,34.013888888888886,0.16666666666666666
PMS,D6,1,11/23/21,166.0,33.0,62.5,8.0,3.0,32.013888888888886,0.16666666666666666
PMS,E4,1,11/23/21,206.0,21.666666666666668,31.25,16.0,1.0,20.680555555555557,0.600925212577332
PMS,E5,1,11/23/21,210.0,20.0,31.25,16.0,2.0,19.01388888888889,0.16666666666666666
PMS,E6,1,11/23/21,214.0,18.666666666666668,31.25,16.0,3.0,17.680555555555557,0.600925212577332
PMS,F4,1,11/23/21,254.0,10.666666666666666,15.625,32.0,1.0,9.680555555555555,0.6009252125773317
PMS,F5,1,11/23/21,258.0,10.0,15.625,32.0,2.0,9.01388888888889,0.16666666666666666
PMS,F6,1,11/23/21,262.0,10.0,15.625,32.0,3.0,9.01388888888889,0.16666666666666666
PMS,G4,1,11/23/21,302.0,6.0,7.8125,64.0,1.0,5.013888888888889,0.16666666666666666
PMS,G5,1,11/23/21,306.0,6.0,7.8125,64.0,2.0,5.013888888888889,0.16666666666666666
PMS,G6,1,11/23/21,310.0,5.0,7.8125,64.0,3.0,4.013888888888889,0.16666666666666666
PMS,H4,1,11/23/21,350.0,3.3333333333333335,3.90625,128.0,1.0,2.347222222222222,0.6009252125773316
PMS,H5,1,11/23/21,354.0,3.0,3.90625,128.0,2.0,2.013888888888889,0.16666666666666666
PMS,H6,1,11/23/21,358.0,3.3333333333333335,3.90625,128.0,3.0,2.347222222222222,0.6009252125773316
PYO,A1,1,11/23/21,2.0,7.0,502.5,1.0,1.0,6.013888888888889,0.16666666666666666
PYO,A1,6,1/10/22,2.0,8.0,502.5,1.0,1.0,7.583333333333333,0.6423296759355063
PYO,A2,1,11/23/21,6.0,7.0,502.5,1.0,2.0,6.013888888888889,0.16666666666666666
PYO,A2,6,1/10/22,6.0,8.0,502.5,1.0,2.0,7.583333333333333,0.6423296759355063
PYO,A3,1,11/23/21,10.0,7.0,502.5,1.0,3.0,6.013888888888889,0.16666666666666666
PYO,A3,6,1/10/22,10.0,8.0,502.5,1.0,3.0,7.583333333333333,0.6423296759355063
PYO,B1,1,11/23/21,50.0,7.0,251.25,2.0,1.0,6.013888888888889,0.16666666666666666
PYO,B1,6,1/10/22,50.0,6.0,251.25,2.0,1.0,5.583333333333333,0.6423296759355063
PYO,B2,1,11/23/21,54.0,6.0,251.25,2.0,2.0,5.013888888888889,0.16666666666666666
PYO,B2,6,1/10/22,54.0,7.0,251.25,2.0,2.0,6.583333333333333,0.6423296759355063
PYO,B3,1,11/23/21,58.0,6.0,251.25,2.0,3.0,5.013888888888889,0.16666666666666666
PYO,B3,6,1/10/22,58.0,6.0,251.25,2.0,3.0,5.583333333333333,0.6423296759355063
PYO,C1,1,11/23/21,98.0,4.0,125.625,4.0,1.0,3.013888888888889,0.16666666666666666
PYO,C1,6,1/10/22,98.0,5.0,125.625,4.0,1.0,4.583333333333333,0.6423296759355063
PYO,C2,1,11/23/21,102.0,4.0,125.625,4.0,2.0,3.013888888888889,0.16666666666666666
PYO,C2,6,1/10/22,102.0,4.666666666666667,125.625,4.0,2.0,4.25,0.8636670341750606
PYO,C3,1,11/23/21,106.0,4.0,125.625,4.0,3.0,3.013888888888889,0.16666666666666666
PYO,C3,6,1/10/22,106.0,5.666666666666667,125.625,4.0,3.0,5.25,0.863667034175061
PYO,D1,1,11/23/21,146.0,2.6666666666666665,62.8125,8.0,1.0,1.6805555555555554,0.6009252125773317
PYO,D1,6,1/10/22,146.0,3.0,62.8125,8.0,1.0,2.5833333333333335,0.6423296759355063
PYO,D2,1,11/23/21,150.0,2.3333333333333335,62.8125,8.0,2.0,1.347222222222222,0.6009252125773316
PYO,D2,6,1/10/22,150.0,3.0,62.8125,8.0,2.0,2.5833333333333335,0.6423296759355063
PYO,D3,1,11/23/21,154.0,2.6666666666666665,62.8125,8.0,3.0,1.6805555555555554,0.6009252125773317
PYO,D3,6,1/10/22,154.0,3.3333333333333335,62.8125,8.0,3.0,2.9166666666666665,0.863667034175061
PYO,E1,1,11/23/21,194.0,2.3333333333333335,31.40625,16.0,1.0,1.347222222222222,0.6009252125773317
PYO,E1,6,1/10/22,194.0,2.0,31.40625,16.0,1.0,1.5833333333333333,0.6423296759355063
PYO,E2,1,11/23/21,198.0,2.0,31.40625,16.0,2.0,1.0138888888888888,0.16666666666666666
PYO,E2,6,1/10/22,198.0,2.3333333333333335,31.40625,16.0,2.0,1.9166666666666667,0.863667034175061
PYO,E3,1,11/23/21,202.0,2.0,31.40625,16.0,3.0,1.0138888888888888,0.16666666666666666
PYO,E3,6,1/10/22,202.0,2.0,31.40625,16.0,3.0,1.5833333333333333,0.6423296759355063
PYO,F1,1,11/23/21,242.0,1.6666666666666667,15.703125,32.0,1.0,0.6805555555555555,0.6009252125773317
PYO,F1,6,1/10/22,242.0,2.0,15.703125,32.0,1.0,1.5833333333333333,0.6423296759355063
PYO,F2,1,11/23/21,246.0,2.0,15.703125,32.0,2.0,1.0138888888888888,0.16666666666666666
PYO,F2,6,1/10/22,246.0,1.6666666666666667,15.703125,32.0,2.0,1.25,0.8636670341750609
PYO,F3,1,11/23/21,250.0,1.0,15.703125,32.0,3.0,0.01388888888888884,0.16666666666666666
PYO,F3,6,1/10/22,250.0,2.0,15.703125,32.0,3.0,1.5833333333333333,0.6423296759355063
PYO,G1,1,11/23/21,290.0,1.0,7.8515625,64.0,1.0,0.01388888888888884,0.16666666666666666
PYO,G1,6,1/10/22,290.0,1.3333333333333333,7.8515625,64.0,1.0,0.9166666666666666,0.863667034175061
PYO,G2,1,11/23/21,294.0,1.0,7.8515625,64.0,2.0,0.01388888888888884,0.16666666666666666
PYO,G2,6,1/10/22,294.0,1.3333333333333333,7.8515625,64.0,2.0,0.9166666666666666,0.863667034175061
PYO,G3,1,11/23/21,298.0,1.0,7.8515625,64.0,3.0,0.01388888888888884,0.16666666666666666
PYO,G3,6,1/10/22,298.0,1.3333333333333333,7.8515625,64.0,3.0,0.9166666666666666,0.863667034175061
PYO,H1,1,11/23/21,338.0,1.0,3.92578125,128.0,1.0,0.01388888888888884,0.16666666666666666
PYO,H1,6,1/10/22,338.0,1.0,3.92578125,128.0,1.0,0.5833333333333333,0.6423296759355063
PYO,H2,1,11/23/21,342.0,1.0,3.92578125,128.0,2.0,0.01388888888888884,0.16666666666666666
PYO,H2,6,1/10/22,342.0,1.0,3.92578125,128.0,2.0,0.5833333333333333,0.6423296759355063
PYO,H3,1,11/23/21,346.0,1.0,3.92578125,128.0,3.0,0.01388888888888884,0.16666666666666666
PYO,H3,6,1/10/22,346.0,1.0,3.92578125,128.0,3.0,0.5833333333333333,0.6423296759355063
RIBOFLAV,A7,5,1/10/22,26.0,4879.0,200.0,1.0,1.0,4878.583333333333,5.604693337961267
RIBOFLAV,A8,5,1/10/22,30.0,4942.0,200.0,1.0,2.0,4941.583333333333,7.029408752703702
RIBOFLAV,A9,5,1/10/22,34.0,5145.333333333333,200.0,1.0,3.0,5144.916666666667,2.178513425691982
RIBOFLAV,B7,5,1/10/22,74.0,3800.3333333333335,100.0,2.0,1.0,3799.9166666666665,10.283283558568268
RIBOFLAV,B8,5,1/10/22,78.0,3691.0,100.0,2.0,2.0,3690.5833333333335,6.957915450232735
RIBOFLAV,B9,5,1/10/22,82.0,3745.3333333333335,100.0,2.0,3.0,3744.9166666666665,11.608011059002292
RIBOFLAV,C7,5,1/10/22,122.0,2584.6666666666665,50.0,4.0,1.0,2584.25,11.521541595894277
RIBOFLAV,C8,5,1/10/22,126.0,2377.0,50.0,4.0,2.0,2376.5833333333335,9.665018748693011
RIBOFLAV,C9,5,1/10/22,130.0,2462.0,50.0,4.0,3.0,2461.5833333333335,9.665018748693011
RIBOFLAV,D7,5,1/10/22,170.0,1171.3333333333333,25.0,8.0,1.0,1170.9166666666667,3.5701429587512257
RIBOFLAV,D8,5,1/10/22,174.0,1261.6666666666667,25.0,8.0,2.0,1261.25,7.262638690305354
RIBOFLAV,D9,5,1/10/22,178.0,1092.3333333333333,25.0,8.0,3.0,1091.9166666666667,0.8636670341750828
RIBOFLAV,E7,5,1/10/22,218.0,766.6666666666666,12.5,16.0,1.0,766.25,2.3970650274702154
RIBOFLAV,E8,5,1/10/22,222.0,682.6666666666666,12.5,16.0,2.0,682.25,3.121845727437671
RIBOFLAV,E9,5,1/10/22,226.0,630.0,12.5,16.0,3.0,629.5833333333334,2.7226067311654494
RIBOFLAV,F7,5,1/10/22,266.0,287.0,6.25,32.0,1.0,286.5833333333333,1.1885232065834526
RIBOFLAV,F8,5,1/10/22,270.0,304.6666666666667,6.25,32.0,2.0,304.25,1.3213329428727367
RIBOFLAV,F9,5,1/10/22,274.0,312.6666666666667,6.25,32.0,3.0,312.25,0.8636670341750664
RIBOFLAV,G7,5,1/10/22,314.0,177.33333333333334,3.125,64.0,1.0,176.91666666666666,0.8636670341750582
RIBOFLAV,G8,5,1/10/22,318.0,157.33333333333334,3.125,64.0,2.0,156.91666666666666,0.8636670341750623
RIBOFLAV,G9,5,1/10/22,322.0,148.0,3.125,64.0,3.0,147.58333333333334,0.6423296759355063
RIBOFLAV,H7,5,1/10/22,362.0,68.0,1.5625,128.0,1.0,67.58333333333333,0.6423296759355063
RIBOFLAV,H8,5,1/10/22,366.0,73.0,1.5625,128.0,2.0,72.58333333333333,0.6423296759355063
RIBOFLAV,H9,5,1/10/22,370.0,55.666666666666664,1.5625,128.0,3.0,55.25,0.8636670341750613
TETRACY,A4,6,1/10/22,14.0,4.0,500.0,1.0,1.0,3.5833333333333335,0.6423296759355063
TETRACY,A5,6,1/10/22,18.0,4.0,500.0,1.0,2.0,3.5833333333333335,0.6423296759355063
TETRACY,A6,6,1/10/22,22.0,4.0,500.0,1.0,3.0,3.5833333333333335,0.6423296759355063
TETRACY,B4,6,1/10/22,62.0,2.6666666666666665,250.0,2.0,1.0,2.25,0.863667034175061
TETRACY,B5,6,1/10/22,66.0,2.6666666666666665,250.0,2.0,2.0,2.25,0.863667034175061
TETRACY,B6,6,1/10/22,70.0,3.0,250.0,2.0,3.0,2.5833333333333335,0.6423296759355063
TETRACY,C4,6,1/10/22,110.0,2.0,125.0,4.0,1.0,1.5833333333333333,0.6423296759355063
TETRACY,C5,6,1/10/22,114.0,2.0,125.0,4.0,2.0,1.5833333333333333,0.6423296759355063
TETRACY,C6,6,1/10/22,118.0,1.6666666666666667,125.0,4.0,3.0,1.25,0.8636670341750609
TETRACY,D4,6,1/10/22,158.0,1.6666666666666667,62.5,8.0,1.0,1.25,0.863667034175061
TETRACY,D5,6,1/10/22,162.0,1.0,62.5,8.0,2.0,0.5833333333333333,0.6423296759355063
TETRACY,D6,6,1/10/22,166.0,1.3333333333333333,62.5,8.0,3.0,0.9166666666666666,0.863667034175061
TETRACY,E4,6,1/10/22,206.0,1.0,31.25,16.0,1.0,0.5833333333333333,0.6423296759355063
TETRACY,E5,6,1/10/22,210.0,1.0,31.25,16.0,2.0,0.5833333333333333,0.6423296759355063
TETRACY,E6,6,1/10/22,214.0,1.3333333333333333,31.25,16.0,3.0,0.9166666666666666,0.863667034175061
TETRACY,F4,6,1/10/22,254.0,1.0,15.625,32.0,1.0,0.5833333333333333,0.6423296759355063
TETRACY,F5,6,1/10/22,258.0,1.0,15.625,32.0,2.0,0.5833333333333333,0.6423296759355063
TETRACY,F6,6,1/10/22,262.0,1.0,15.625,32.0,3.0,0.5833333333333333,0.6423296759355063
TETRACY,G4,6,1/10/22,302.0,1.0,7.8125,64.0,1.0,0.5833333333333333,0.6423296759355063
TETRACY,G5,6,1/10/22,306.0,1.0,7.8125,64.0,2.0,0.5833333333333333,0.6423296759355063
TETRACY,G6,6,1/10/22,310.0,1.0,7.8125,64.0,3.0,0.5833333333333333,0.6423296759355063
TETRACY,H4,6,1/10/22,350.0,1.0,3.90625,128.0,1.0,0.5833333333333333,0.6423296759355063
TETRACY,H5,6,1/10/22,354.0,1.0,3.90625,128.0,2.0,0.5833333333333333,0.6423296759355063
TETRACY,H6,6,1/10/22,358.0,1.0,3.90625,128.0,3.0,0.5833333333333333,0.6423296759355063
TOXO,A4,2,11/23/21,14.0,34.0,500.0,1.0,1.0,33.013888888888886,0.16666666666666666
TOXO,A5,2,11/23/21,18.0,34.0,500.0,1.0,2.0,33.013888888888886,0.16666666666666666
TOXO,A6,2,11/23/21,22.0,34.666666666666664,500.0,1.0,3.0,33.68055555555555,0.6009252125773306
TOXO,B4,2,11/23/21,62.0,25.333333333333332,250.0,2.0,1.0,24.347222222222225,0.6009252125773313
TOXO,B5,2,11/23/21,66.0,27.0,250.0,2.0,2.0,26.01388888888889,0.16666666666666666
TOXO,B6,2,11/23/21,70.0,25.0,250.0,2.0,3.0,24.01388888888889,0.16666666666666666
TOXO,C4,2,11/23/21,110.0,16.0,125.0,4.0,1.0,15.013888888888891,0.16666666666666666
TOXO,C5,2,11/23/21,114.0,15.333333333333334,125.0,4.0,2.0,14.347222222222223,0.6009252125773317
TOXO,C6,2,11/23/21,118.0,15.333333333333334,125.0,4.0,3.0,14.347222222222223,0.6009252125773317
TOXO,D4,2,11/23/21,158.0,8.0,62.5,8.0,1.0,7.013888888888889,0.16666666666666666
TOXO,D5,2,11/23/21,162.0,8.0,62.5,8.0,2.0,7.013888888888889,0.16666666666666666
TOXO,D6,2,11/23/21,166.0,8.0,62.5,8.0,3.0,7.013888888888889,0.16666666666666666
TOXO,E4,2,11/23/21,206.0,5.0,31.25,16.0,1.0,4.013888888888889,0.16666666666666666
TOXO,E5,2,11/23/21,210.0,4.666666666666667,31.25,16.0,2.0,3.680555555555556,0.6009252125773319
TOXO,E6,2,11/23/21,214.0,5.0,31.25,16.0,3.0,4.013888888888889,0.16666666666666666
TOXO,F4,2,11/23/21,254.0,3.0,15.625,32.0,1.0,2.013888888888889,0.16666666666666666
TOXO,F5,2,11/23/21,258.0,3.0,15.625,32.0,2.0,2.013888888888889,0.16666666666666666
TOXO,F6,2,11/23/21,262.0,3.0,15.625,32.0,3.0,2.013888888888889,0.16666666666666666
TOXO,G4,2,11/23/21,302.0,2.0,7.8125,64.0,1.0,1.0138888888888888,0.16666666666666666
TOXO,G5,2,11/23/21,306.0,2.0,7.8125,64.0,2.0,1.0138888888888888,0.16666666666666666
TOXO,G6,2,11/23/21,310.0,2.0,7.8125,64.0,3.0,1.0138888888888888,0.16666666666666666
TOXO,H4,2,11/23/21,350.0,1.6666666666666667,3.90625,128.0,1.0,0.6805555555555555,0.6009252125773317
TOXO,H5,2,11/23/21,354.0,1.6666666666666667,3.90625,128.0,2.0,0.6805555555555555,0.6009252125773317
TOXO,H6,2,11/23/21,358.0,1.6666666666666667,3.90625,128.0,3.0,0.6805555555555555,0.6009252125773317
