,index,time_s,well,rtdp_fluor,concentration,fold_dilution,media,name,replicate,plate,date,blanked_rtdp_fluor,u_blanked_rtdp_fluor
190,190,149.357,D12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
191,191,224.038,D12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
193,193,74.671,E1,2,31.40625,16,25 mM HEPES pH 7,PYO,1,1,11/23/21,1.0138888888888888,0.16666666666666666
194,194,149.357,E1,2,31.40625,16,25 mM HEPES pH 7,PYO,1,1,11/23/21,1.0138888888888888,0.16666666666666666
195,195,224.038,E1,3,31.40625,16,25 mM HEPES pH 7,PYO,1,1,11/23/21,2.013888888888889,0.16666666666666666
197,197,74.671,E2,2,31.40625,16,25 mM HEPES pH 7,PYO,2,1,11/23/21,1.0138888888888888,0.16666666666666666
198,198,149.357,E2,2,31.40625,16,25 mM HEPES pH 7,PYO,2,1,11/23/21,1.0138888888888888,0.16666666666666666
199,199,224.038,E2,2,31.40625,16,25 mM HEPES pH 7,PYO,2,1,11/23/21,1.0138888888888888,0.16666666666666666
201,201,74.671,E3,2,31.40625,16,25 mM HEPES pH 7,PYO,3,1,11/23/21,1.0138888888888888,0.16666666666666666
202,202,149.357,E3,2,31.40625,16,25 mM HEPES pH 7,PYO,3,1,11/23/21,1.0138888888888888,0.16666666666666666
203,203,224.038,E3,2,31.40625,16,25 mM HEPES pH 7,PYO,3,1,11/23/21,1.0138888888888888,0.16666666666666666
205,205,74.671,E4,22,31.25,16,25 mM HEPES pH 7,PMS,1,1,11/23/21,21.01388888888889,0.16666666666666666
206,206,149.357,E4,22,31.25,16,25 mM HEPES pH 7,PMS,1,1,11/23/21,21.01388888888889,0.16666666666666666
207,207,224.038,E4,21,31.25,16,25 mM HEPES pH 7,PMS,1,1,11/23/21,20.01388888888889,0.16666666666666666
209,209,74.671,E5,20,31.25,16,25 mM HEPES pH 7,PMS,2,1,11/23/21,19.01388888888889,0.16666666666666666
210,210,149.357,E5,20,31.25,16,25 mM HEPES pH 7,PMS,2,1,11/23/21,19.01388888888889,0.16666666666666666
211,211,224.038,E5,20,31.25,16,25 mM HEPES pH 7,PMS,2,1,11/23/21,19.01388888888889,0.16666666666666666
213,213,74.671,E6,19,31.25,16,25 mM HEPES pH 7,PMS,3,1,11/23/21,18.01388888888889,0.16666666666666666
214,214,149.357,E6,19,31.25,16,25 mM HEPES pH 7,PMS,3,1,11/23/21,18.01388888888889,0.16666666666666666
215,215,224.038,E6,18,31.25,16,25 mM HEPES pH 7,PMS,3,1,11/23/21,17.01388888888889,0.16666666666666666
217,217,74.671,E7,1,31.25,16,25 mM HEPES pH 7,AQDS,1,1,11/23/21,0.01388888888888884,0.16666666666666666
218,218,149.357,E7,1,31.25,16,25 mM HEPES pH 7,AQDS,1,1,11/23/21,0.01388888888888884,0.16666666666666666
219,219,224.038,E7,1,31.25,16,25 mM HEPES pH 7,AQDS,1,1,11/23/21,0.01388888888888884,0.16666666666666666
221,221,74.671,E8,1,31.25,16,25 mM HEPES pH 7,AQDS,2,1,11/23/21,0.01388888888888884,0.16666666666666666
222,222,149.357,E8,1,31.25,16,25 mM HEPES pH 7,AQDS,2,1,11/23/21,0.01388888888888884,0.16666666666666666
223,223,224.038,E8,1,31.25,16,25 mM HEPES pH 7,AQDS,2,1,11/23/21,0.01388888888888884,0.16666666666666666
225,225,74.671,E9,1,31.25,16,25 mM HEPES pH 7,AQDS,3,1,11/23/21,0.01388888888888884,0.16666666666666666
226,226,149.357,E9,1,31.25,16,25 mM HEPES pH 7,AQDS,3,1,11/23/21,0.01388888888888884,0.16666666666666666
227,227,224.038,E9,1,31.25,16,25 mM HEPES pH 7,AQDS,3,1,11/23/21,0.01388888888888884,0.16666666666666666
229,229,74.671,E10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
230,230,149.357,E10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
231,231,224.038,E10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
233,233,74.671,E11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
234,234,149.357,E11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
235,235,224.038,E11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
237,237,74.671,E12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
238,238,149.357,E12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
239,239,224.038,E12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
241,241,74.671,F1,2,15.703125,32,25 mM HEPES pH 7,PYO,1,1,11/23/21,1.0138888888888888,0.16666666666666666
242,242,149.357,F1,1,15.703125,32,25 mM HEPES pH 7,PYO,1,1,11/23/21,0.01388888888888884,0.16666666666666666
243,243,224.038,F1,2,15.703125,32,25 mM HEPES pH 7,PYO,1,1,11/23/21,1.0138888888888888,0.16666666666666666
245,245,74.671,F2,2,15.703125,32,25 mM HEPES pH 7,PYO,2,1,11/23/21,1.0138888888888888,0.16666666666666666
246,246,149.357,F2,2,15.703125,32,25 mM HEPES pH 7,PYO,2,1,11/23/21,1.0138888888888888,0.16666666666666666
247,247,224.038,F2,2,15.703125,32,25 mM HEPES pH 7,PYO,2,1,11/23/21,1.0138888888888888,0.16666666666666666
249,249,74.671,F3,1,15.703125,32,25 mM HEPES pH 7,PYO,3,1,11/23/21,0.01388888888888884,0.16666666666666666
250,250,149.357,F3,1,15.703125,32,25 mM HEPES pH 7,PYO,3,1,11/23/21,0.01388888888888884,0.16666666666666666
251,251,224.038,F3,1,15.703125,32,25 mM HEPES pH 7,PYO,3,1,11/23/21,0.01388888888888884,0.16666666666666666
253,253,74.671,F4,11,15.625,32,25 mM HEPES pH 7,PMS,1,1,11/23/21,10.01388888888889,0.16666666666666666
254,254,149.357,F4,10,15.625,32,25 mM HEPES pH 7,PMS,1,1,11/23/21,9.01388888888889,0.16666666666666666
255,255,224.038,F4,11,15.625,32,25 mM HEPES pH 7,PMS,1,1,11/23/21,10.01388888888889,0.16666666666666666
257,257,74.671,F5,10,15.625,32,25 mM HEPES pH 7,PMS,2,1,11/23/21,9.01388888888889,0.16666666666666666
258,258,149.357,F5,10,15.625,32,25 mM HEPES pH 7,PMS,2,1,11/23/21,9.01388888888889,0.16666666666666666
259,259,224.038,F5,10,15.625,32,25 mM HEPES pH 7,PMS,2,1,11/23/21,9.01388888888889,0.16666666666666666
261,261,74.671,F6,10,15.625,32,25 mM HEPES pH 7,PMS,3,1,11/23/21,9.01388888888889,0.16666666666666666
262,262,149.357,F6,10,15.625,32,25 mM HEPES pH 7,PMS,3,1,11/23/21,9.01388888888889,0.16666666666666666
263,263,224.038,F6,10,15.625,32,25 mM HEPES pH 7,PMS,3,1,11/23/21,9.01388888888889,0.16666666666666666
265,265,74.671,F7,1,15.625,32,25 mM HEPES pH 7,AQDS,1,1,11/23/21,0.01388888888888884,0.16666666666666666
266,266,149.357,F7,0,15.625,32,25 mM HEPES pH 7,AQDS,1,1,11/23/21,-0.9861111111111112,0.16666666666666666
267,267,224.038,F7,1,15.625,32,25 mM HEPES pH 7,AQDS,1,1,11/23/21,0.01388888888888884,0.16666666666666666
269,269,74.671,F8,1,15.625,32,25 mM HEPES pH 7,AQDS,2,1,11/23/21,0.01388888888888884,0.16666666666666666
270,270,149.357,F8,1,15.625,32,25 mM HEPES pH 7,AQDS,2,1,11/23/21,0.01388888888888884,0.16666666666666666
271,271,224.038,F8,1,15.625,32,25 mM HEPES pH 7,AQDS,2,1,11/23/21,0.01388888888888884,0.16666666666666666
273,273,74.671,F9,1,15.625,32,25 mM HEPES pH 7,AQDS,3,1,11/23/21,0.01388888888888884,0.16666666666666666
274,274,149.357,F9,1,15.625,32,25 mM HEPES pH 7,AQDS,3,1,11/23/21,0.01388888888888884,0.16666666666666666
275,275,224.038,F9,1,15.625,32,25 mM HEPES pH 7,AQDS,3,1,11/23/21,0.01388888888888884,0.16666666666666666
277,277,74.671,F10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
278,278,149.357,F10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
279,279,224.038,F10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
281,281,74.671,F11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
282,282,149.357,F11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
283,283,224.038,F11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
285,285,74.671,F12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
286,286,149.357,F12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
287,287,224.038,F12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
289,289,74.671,G1,1,7.8515625,64,25 mM HEPES pH 7,PYO,1,1,11/23/21,0.01388888888888884,0.16666666666666666
290,290,149.357,G1,1,7.8515625,64,25 mM HEPES pH 7,PYO,1,1,11/23/21,0.01388888888888884,0.16666666666666666
291,291,224.038,G1,1,7.8515625,64,25 mM HEPES pH 7,PYO,1,1,11/23/21,0.01388888888888884,0.16666666666666666
293,293,74.671,G2,1,7.8515625,64,25 mM HEPES pH 7,PYO,2,1,11/23/21,0.01388888888888884,0.16666666666666666
294,294,149.357,G2,1,7.8515625,64,25 mM HEPES pH 7,PYO,2,1,11/23/21,0.01388888888888884,0.16666666666666666
295,295,224.038,G2,1,7.8515625,64,25 mM HEPES pH 7,PYO,2,1,11/23/21,0.01388888888888884,0.16666666666666666
297,297,74.671,G3,1,7.8515625,64,25 mM HEPES pH 7,PYO,3,1,11/23/21,0.01388888888888884,0.16666666666666666
298,298,149.357,G3,1,7.8515625,64,25 mM HEPES pH 7,PYO,3,1,11/23/21,0.01388888888888884,0.16666666666666666
299,299,224.038,G3,1,7.8515625,64,25 mM HEPES pH 7,PYO,3,1,11/23/21,0.01388888888888884,0.16666666666666666
301,301,74.671,G4,6,7.8125,64,25 mM HEPES pH 7,PMS,1,1,11/23/21,5.013888888888889,0.16666666666666666
302,302,149.357,G4,6,7.8125,64,25 mM HEPES pH 7,PMS,1,1,11/23/21,5.013888888888889,0.16666666666666666
303,303,224.038,G4,6,7.8125,64,25 mM HEPES pH 7,PMS,1,1,11/23/21,5.013888888888889,0.16666666666666666
305,305,74.671,G5,6,7.8125,64,25 mM HEPES pH 7,PMS,2,1,11/23/21,5.013888888888889,0.16666666666666666
306,306,149.357,G5,6,7.8125,64,25 mM HEPES pH 7,PMS,2,1,11/23/21,5.013888888888889,0.16666666666666666
307,307,224.038,G5,6,7.8125,64,25 mM HEPES pH 7,PMS,2,1,11/23/21,5.013888888888889,0.16666666666666666
309,309,74.671,G6,5,7.8125,64,25 mM HEPES pH 7,PMS,3,1,11/23/21,4.013888888888889,0.16666666666666666
310,310,149.357,G6,5,7.8125,64,25 mM HEPES pH 7,PMS,3,1,11/23/21,4.013888888888889,0.16666666666666666
311,311,224.038,G6,5,7.8125,64,25 mM HEPES pH 7,PMS,3,1,11/23/21,4.013888888888889,0.16666666666666666
313,313,74.671,G7,1,7.8125,64,25 mM HEPES pH 7,AQDS,1,1,11/23/21,0.01388888888888884,0.16666666666666666
314,314,149.357,G7,1,7.8125,64,25 mM HEPES pH 7,AQDS,1,1,11/23/21,0.01388888888888884,0.16666666666666666
315,315,224.038,G7,1,7.8125,64,25 mM HEPES pH 7,AQDS,1,1,11/23/21,0.01388888888888884,0.16666666666666666
317,317,74.671,G8,1,7.8125,64,25 mM HEPES pH 7,AQDS,2,1,11/23/21,0.01388888888888884,0.16666666666666666
318,318,149.357,G8,1,7.8125,64,25 mM HEPES pH 7,AQDS,2,1,11/23/21,0.01388888888888884,0.16666666666666666
319,319,224.038,G8,1,7.8125,64,25 mM HEPES pH 7,AQDS,2,1,11/23/21,0.01388888888888884,0.16666666666666666
321,321,74.671,G9,1,7.8125,64,25 mM HEPES pH 7,AQDS,3,1,11/23/21,0.01388888888888884,0.16666666666666666
322,322,149.357,G9,1,7.8125,64,25 mM HEPES pH 7,AQDS,3,1,11/23/21,0.01388888888888884,0.16666666666666666
323,323,224.038,G9,1,7.8125,64,25 mM HEPES pH 7,AQDS,3,1,11/23/21,0.01388888888888884,0.16666666666666666
325,325,74.671,G10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
326,326,149.357,G10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
327,327,224.038,G10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
329,329,74.671,G11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
330,330,149.357,G11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
331,331,224.038,G11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
333,333,74.671,G12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
334,334,149.357,G12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
335,335,224.038,G12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
337,337,74.671,H1,1,3.92578125,128,25 mM HEPES pH 7,PYO,1,1,11/23/21,0.01388888888888884,0.16666666666666666
338,338,149.357,H1,1,3.92578125,128,25 mM HEPES pH 7,PYO,1,1,11/23/21,0.01388888888888884,0.16666666666666666
339,339,224.038,H1,1,3.92578125,128,25 mM HEPES pH 7,PYO,1,1,11/23/21,0.01388888888888884,0.16666666666666666
341,341,74.671,H2,1,3.92578125,128,25 mM HEPES pH 7,PYO,2,1,11/23/21,0.01388888888888884,0.16666666666666666
342,342,149.357,H2,1,3.92578125,128,25 mM HEPES pH 7,PYO,2,1,11/23/21,0.01388888888888884,0.16666666666666666
343,343,224.038,H2,1,3.92578125,128,25 mM HEPES pH 7,PYO,2,1,11/23/21,0.01388888888888884,0.16666666666666666
345,345,74.671,H3,1,3.92578125,128,25 mM HEPES pH 7,PYO,3,1,11/23/21,0.01388888888888884,0.16666666666666666
346,346,149.357,H3,1,3.92578125,128,25 mM HEPES pH 7,PYO,3,1,11/23/21,0.01388888888888884,0.16666666666666666
347,347,224.038,H3,1,3.92578125,128,25 mM HEPES pH 7,PYO,3,1,11/23/21,0.01388888888888884,0.16666666666666666
349,349,74.671,H4,3,3.90625,128,25 mM HEPES pH 7,PMS,1,1,11/23/21,2.013888888888889,0.16666666666666666
350,350,149.357,H4,3,3.90625,128,25 mM HEPES pH 7,PMS,1,1,11/23/21,2.013888888888889,0.16666666666666666
351,351,224.038,H4,4,3.90625,128,25 mM HEPES pH 7,PMS,1,1,11/23/21,3.013888888888889,0.16666666666666666
353,353,74.671,H5,3,3.90625,128,25 mM HEPES pH 7,PMS,2,1,11/23/21,2.013888888888889,0.16666666666666666
354,354,149.357,H5,3,3.90625,128,25 mM HEPES pH 7,PMS,2,1,11/23/21,2.013888888888889,0.16666666666666666
355,355,224.038,H5,3,3.90625,128,25 mM HEPES pH 7,PMS,2,1,11/23/21,2.013888888888889,0.16666666666666666
357,357,74.671,H6,3,3.90625,128,25 mM HEPES pH 7,PMS,3,1,11/23/21,2.013888888888889,0.16666666666666666
358,358,149.357,H6,3,3.90625,128,25 mM HEPES pH 7,PMS,3,1,11/23/21,2.013888888888889,0.16666666666666666
359,359,224.038,H6,4,3.90625,128,25 mM HEPES pH 7,PMS,3,1,11/23/21,3.013888888888889,0.16666666666666666
361,361,74.671,H7,1,3.90625,128,25 mM HEPES pH 7,AQDS,1,1,11/23/21,0.01388888888888884,0.16666666666666666
362,362,149.357,H7,1,3.90625,128,25 mM HEPES pH 7,AQDS,1,1,11/23/21,0.01388888888888884,0.16666666666666666
363,363,224.038,H7,1,3.90625,128,25 mM HEPES pH 7,AQDS,1,1,11/23/21,0.01388888888888884,0.16666666666666666
365,365,74.671,H8,1,3.90625,128,25 mM HEPES pH 7,AQDS,2,1,11/23/21,0.01388888888888884,0.16666666666666666
366,366,149.357,H8,1,3.90625,128,25 mM HEPES pH 7,AQDS,2,1,11/23/21,0.01388888888888884,0.16666666666666666
367,367,224.038,H8,1,3.90625,128,25 mM HEPES pH 7,AQDS,2,1,11/23/21,0.01388888888888884,0.16666666666666666
369,369,74.671,H9,1,3.90625,128,25 mM HEPES pH 7,AQDS,3,1,11/23/21,0.01388888888888884,0.16666666666666666
370,370,149.357,H9,1,3.90625,128,25 mM HEPES pH 7,AQDS,3,1,11/23/21,0.01388888888888884,0.16666666666666666
371,371,224.038,H9,1,3.90625,128,25 mM HEPES pH 7,AQDS,3,1,11/23/21,0.01388888888888884,0.16666666666666666
373,373,74.671,H10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
374,374,149.357,H10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
375,375,224.038,H10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
377,377,74.671,H11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
378,378,149.357,H11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
379,379,224.038,H11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
381,381,74.671,H12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
382,382,149.357,H12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
383,383,224.038,H12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,1,11/23/21,0.01388888888888884,0.16666666666666666
385,1,74.695,A1,1,500.0,1,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
386,2,149.378,A1,1,500.0,1,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
387,3,224.073,A1,1,500.0,1,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
389,5,74.695,A2,2,500.0,1,25 mM HEPES pH 7,PCA,2,2,11/23/21,1.0138888888888888,0.16666666666666666
390,6,149.378,A2,1,500.0,1,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
391,7,224.073,A2,2,500.0,1,25 mM HEPES pH 7,PCA,2,2,11/23/21,1.0138888888888888,0.16666666666666666
393,9,74.695,A3,1,500.0,1,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
394,10,149.378,A3,1,500.0,1,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
395,11,224.073,A3,1,500.0,1,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
397,13,74.695,A4,34,500.0,1,25 mM HEPES pH 7,TOXO,1,2,11/23/21,33.013888888888886,0.16666666666666666
398,14,149.378,A4,34,500.0,1,25 mM HEPES pH 7,TOXO,1,2,11/23/21,33.013888888888886,0.16666666666666666
399,15,224.073,A4,34,500.0,1,25 mM HEPES pH 7,TOXO,1,2,11/23/21,33.013888888888886,0.16666666666666666
401,17,74.695,A5,34,500.0,1,25 mM HEPES pH 7,TOXO,2,2,11/23/21,33.013888888888886,0.16666666666666666
402,18,149.378,A5,34,500.0,1,25 mM HEPES pH 7,TOXO,2,2,11/23/21,33.013888888888886,0.16666666666666666
403,19,224.073,A5,34,500.0,1,25 mM HEPES pH 7,TOXO,2,2,11/23/21,33.013888888888886,0.16666666666666666
405,21,74.695,A6,35,500.0,1,25 mM HEPES pH 7,TOXO,3,2,11/23/21,34.013888888888886,0.16666666666666666
406,22,149.378,A6,35,500.0,1,25 mM HEPES pH 7,TOXO,3,2,11/23/21,34.013888888888886,0.16666666666666666
407,23,224.073,A6,34,500.0,1,25 mM HEPES pH 7,TOXO,3,2,11/23/21,33.013888888888886,0.16666666666666666
409,25,74.695,A7,1,705000.0,1,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
410,26,149.378,A7,1,705000.0,1,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
411,27,224.073,A7,1,705000.0,1,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
413,29,74.695,A8,1,705000.0,1,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
414,30,149.378,A8,1,705000.0,1,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
415,31,224.073,A8,1,705000.0,1,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
417,33,74.695,A9,1,705000.0,1,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
418,34,149.378,A9,1,705000.0,1,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
419,35,224.073,A9,1,705000.0,1,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
421,37,74.695,A10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
422,38,149.378,A10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
423,39,224.073,A10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
425,41,74.695,A11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
426,42,149.378,A11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
427,43,224.073,A11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
429,45,74.695,A12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
430,46,149.378,A12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
431,47,224.073,A12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
433,49,74.695,B1,1,250.0,2,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
434,50,149.378,B1,1,250.0,2,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
435,51,224.073,B1,1,250.0,2,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
437,53,74.695,B2,1,250.0,2,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
438,54,149.378,B2,1,250.0,2,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
439,55,224.073,B2,1,250.0,2,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
441,57,74.695,B3,1,250.0,2,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
442,58,149.378,B3,1,250.0,2,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
443,59,224.073,B3,1,250.0,2,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
445,61,74.695,B4,26,250.0,2,25 mM HEPES pH 7,TOXO,1,2,11/23/21,25.01388888888889,0.16666666666666666
446,62,149.378,B4,25,250.0,2,25 mM HEPES pH 7,TOXO,1,2,11/23/21,24.01388888888889,0.16666666666666666
447,63,224.073,B4,25,250.0,2,25 mM HEPES pH 7,TOXO,1,2,11/23/21,24.01388888888889,0.16666666666666666
449,65,74.695,B5,27,250.0,2,25 mM HEPES pH 7,TOXO,2,2,11/23/21,26.01388888888889,0.16666666666666666
450,66,149.378,B5,27,250.0,2,25 mM HEPES pH 7,TOXO,2,2,11/23/21,26.01388888888889,0.16666666666666666
451,67,224.073,B5,27,250.0,2,25 mM HEPES pH 7,TOXO,2,2,11/23/21,26.01388888888889,0.16666666666666666
453,69,74.695,B6,25,250.0,2,25 mM HEPES pH 7,TOXO,3,2,11/23/21,24.01388888888889,0.16666666666666666
454,70,149.378,B6,25,250.0,2,25 mM HEPES pH 7,TOXO,3,2,11/23/21,24.01388888888889,0.16666666666666666
455,71,224.073,B6,25,250.0,2,25 mM HEPES pH 7,TOXO,3,2,11/23/21,24.01388888888889,0.16666666666666666
457,73,74.695,B7,1,352500.0,2,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
458,74,149.378,B7,1,352500.0,2,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
459,75,224.073,B7,1,352500.0,2,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
461,77,74.695,B8,1,352500.0,2,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
462,78,149.378,B8,1,352500.0,2,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
463,79,224.073,B8,1,352500.0,2,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
465,81,74.695,B9,1,352500.0,2,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
466,82,149.378,B9,1,352500.0,2,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
467,83,224.073,B9,1,352500.0,2,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
469,85,74.695,B10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
470,86,149.378,B10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
471,87,224.073,B10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
473,89,74.695,B11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
474,90,149.378,B11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
