name,well,plate,date,index,rtdp_fluor,concentration,fold_dilution,replicate,blanked_rtdp_fluor,expected_blanked_rtdp_fluor,estimated_true_rtdp_fluor,F0_F_ratio,F_F0_ratio,u_blanked_rtdp_fluor,u_expected_blanked_rtdp_fluor,u_estimated_true_rtdp_fluor,u_F0_F_ratio,u_F_F0_ratio
4-AMINO-SAL,A10,3,12/7/21,38.0,3981.0,495.049505,1.0,1.0,3980.0,3901.634900990099,3980.990099009901,0.9803151735972941,1.0200800996790367,9.643650760992955,121.10761568730847,9.643650760992955,0.030514028133210393,0.031751781159842396
4-AMINO-SAL,A11,3,12/7/21,42.0,3993.6666666666665,495.049505,1.0,2.0,3992.6666666666665,3901.634900990099,3993.6567656765674,0.9772059115197533,1.0233257783354965,10.969655114602824,121.10761568730847,10.969655114602824,0.030443553448106148,0.031880356698959424
4-AMINO-SAL,A12,3,12/7/21,46.0,4039.3333333333335,495.049505,1.0,3.0,4038.3333333333335,3901.964933993399,4038.993399339934,0.9662370333751424,1.0349427370910436,10.016652800877877,121.10896474999117,10.577391965666521,0.03009118427219754,0.03223086213555211
4-AMINO-SAL,B10,3,12/7/21,86.0,3836.0,247.5247525,2.0,1.0,3835.0,3901.964933993399,3835.660066006601,1.0174585163546879,0.9828410533952406,7.54983443527075,121.10896474999117,7.028938274774886,0.03162913024771049,0.03055299768093766
4-AMINO-SAL,B11,3,12/7/21,90.0,3678.6666666666665,247.5247525,2.0,2.0,3677.6666666666665,3901.634900990099,3678.6567656765674,1.06088315615992,0.9426108749051132,14.84362938547483,121.10761568730847,14.84362938547483,0.033198835689042264,0.029497672173392442
4-AMINO-SAL,B12,3,12/7/21,94.0,3698.6666666666665,247.5247525,2.0,3.0,3697.6666666666665,3901.634900990099,3698.6567656765674,1.0551465700240834,0.9477356306784709,14.36430761761012,121.10761568730847,14.36430761761012,0.03299909751821701,0.029639882635010533
4-AMINO-SAL,C10,3,12/7/21,134.0,3699.6666666666665,123.7623762,4.0,1.0,3698.6666666666665,3901.634900990099,3699.6567656765674,1.0548613688184436,0.9479918684671388,13.051181300301202,121.10761568730847,13.051181300301202,0.03294565413702113,0.029607883221858963
4-AMINO-SAL,C11,3,12/7/21,138.0,3672.6666666666665,123.7623762,4.0,2.0,3671.6666666666665,3901.634900990099,3672.6567656765674,1.0626163153803643,0.9410734481731059,21.548395145191936,121.10761568730847,21.548395145191936,0.033559691425482666,0.029721108242253498
4-AMINO-SAL,C12,3,12/7/21,142.0,3870.3333333333335,123.7623762,4.0,3.0,3869.3333333333335,3901.634900990099,3870.323432343234,1.0083459608018366,0.9917231177331242,10.598742063723158,121.10761568730847,10.598742063723158,0.03141294307892349,0.03089509261546539
4-AMINO-SAL,D10,3,12/7/21,182.0,3873.0,61.88118812,8.0,1.0,3872.0,3901.634900990099,3872.990099009901,1.0076516851921917,0.9924064185029053,9.848857801796104,121.10761568730847,9.848857801796104,0.0313746109609921,0.030899928768323807
4-AMINO-SAL,D11,3,12/7/21,186.0,4053.3333333333335,61.88118812,8.0,2.0,4052.3333333333335,3901.634900990099,4053.323432343234,0.9628210196253412,1.0386146330593469,15.534906930308122,121.10761568730847,15.534906930308122,0.030105608692441912,0.03247553292645821
4-AMINO-SAL,D12,3,12/7/21,190.0,3630.6666666666665,61.88118812,8.0,3.0,3629.6666666666665,3901.634900990099,3630.6567656765674,1.0749088255586594,0.9303114610490548,8.386497083606017,121.10761568730847,8.386497083606017,0.03344922645491572,0.02894961692965947
4-AMINO-SAL,E10,3,12/7/21,230.0,3891.0,30.94059406,16.0,1.0,3890.0,3901.634900990099,3890.990099009901,1.0029902160360316,0.9970186986989272,16.522711641858304,121.10761568730847,16.522711641858304,0.031415192876806206,0.031228155789192594
4-AMINO-SAL,E11,3,12/7/21,234.0,3984.0,30.94059406,16.0,2.0,3983.0,3901.634900990099,3983.990099009901,0.9795769826260056,1.0208488130450404,14.106735979665885,121.10761568730847,14.106735979665885,0.030595817468321074,0.03188488960096672
4-AMINO-SAL,E12,3,12/7/21,238.0,3866.0,30.94059406,16.0,3.0,3865.0,3901.964933993399,3865.660066006601,1.009562386076949,0.9905281870552771,7.0,121.10896474999117,7.500497211459267,0.03139026923547657,0.030798439904063283
4-AMINO-SAL,F10,3,12/7/21,278.0,3922.0,15.47029703,32.0,1.0,3921.0,3901.964933993399,3921.660066006601,0.9951461713442226,1.0048775032206787,12.288205727444508,121.10896474999117,12.658501350432836,0.031048330376732925,0.03135194568050052
4-AMINO-SAL,F11,3,12/7/21,282.0,3952.0,15.47029703,32.0,2.0,3951.0,3901.634900990099,3951.990099009901,0.9875087999278469,1.0126492038076682,6.082762530298219,121.10761568730847,6.082762530298219,0.030682386710399596,0.03146351149020173
4-AMINO-SAL,F12,3,12/7/21,286.0,3881.3333333333335,15.47029703,32.0,3.0,3880.3333333333335,3901.634900990099,3881.323432343234,1.0054882227745463,0.994541733408471,5.507570547286106,121.10761568730847,5.507570547286106,0.031235263704314373,0.030895213493639256
4-AMINO-SAL,G10,3,12/7/21,326.0,3907.6666666666665,7.735148515,64.0,1.0,3906.6666666666665,3901.964933993399,3907.3267326732675,0.9987966881208189,1.0012047615831057,7.505553499465191,121.10896474999117,7.505335813928212,0.0310543255963566,0.031129196787107634
4-AMINO-SAL,G11,3,12/7/21,330.0,3734.0,7.735148515,64.0,2.0,3733.0,3902.2949669966997,3733.3300330033003,1.0453469062472651,0.9566202320241632,7.54983443527075,121.10896474999117,8.0775960179382,0.0325183203888486,0.02975823911613342
