name,well,plate,date,pt_fluor,concentration,fold_dilution,replicate,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
O2NS,E11,1,9/29/22,7044.333333333333,1.0,1.0,1.0,6980.04861111111,7090.06519019019,6983.608420920921,1.0157535435047447,0.9844907816413923,70.55127545920033,267.35514656478523,69.92202654514787,0.03960759621200013,0.03838855754236068
O2NS,E11,2,9/29/22,7566.0,1.0,1.0,1.0,7501.715277777777,7093.068193193193,7502.272084584584,0.9455302233806931,1.0576076525872997,87.59651326158271,267.35666443369433,88.41266491013369,0.03733483732928647,0.0417602829514816
O2NS,E12,1,9/29/22,6806.0,1.0,1.0,1.0,6741.715277777777,7091.266391391392,6744.073886386385,1.0518308546884725,0.9507232037761209,67.93488894218225,267.35666443369433,68.57801003715181,0.04105689804672321,0.03711028771793457
O2NS,E12,2,9/29/22,7321.666666666667,1.0,1.0,1.0,7257.381944444444,7095.470595595595,7255.536348848848,0.9776844410855254,1.0228249095277588,112.5987676172346,267.36880707475393,113.98767562274256,0.03991839196632883,0.04176145588050964
O2NS,F10,1,9/29/22,6985.333333333333,1.0,1.0,1.0,6921.04861111111,7093.969094094094,6920.704517017017,1.024985965310005,0.9756231147004553,52.73028037968281,267.35514656478523,52.30328230354195,0.03939665451196121,0.037499329829469775
O2NS,F10,2,9/29/22,7269.0,1.0,1.0,1.0,7204.715277777777,7096.071196196196,7202.26908158158,0.9849152981718752,1.0153157351257756,92.88244794139868,267.35919419605983,91.35658648636648,0.03916356451401921,0.04037238874094343
O2NS,F11,1,9/29/22,7271.333333333333,1.0,1.0,1.0,7207.04861111111,7092.767892892892,7207.905718218218,0.9841450869800683,1.0161103410764196,61.664272224035585,267.37336042297994,63.04188858076706,0.03807418705970427,0.03931084523132618
O2NS,F11,2,9/29/22,7148.333333333333,1.0,1.0,1.0,7084.04861111111,7096.071196196196,7081.602414914913,1.0016977209931703,0.9983051563784262,65.55518643799246,267.35919419605983,64.56478513885477,0.03883896840607137,0.038707428015067026
O2NS,F12,1,9/29/22,7293.666666666667,1.0,1.0,1.0,7229.381944444444,7093.668793793794,7229.338150650651,0.981227444639806,1.0191317063772967,105.054664194028,267.3581822939861,104.85732395208403,0.039622764600273884,0.0411533696076818
O2NS,F12,2,9/29/22,7515.666666666667,1.0,1.0,1.0,7451.381944444444,7096.071196196196,7448.935748248248,0.9523004681129373,1.0500887414048878,102.31560227511731,267.36071204198964,104.00913700217535,0.03827248374946319,0.04220254597853099
O2NS,G10,1,9/29/22,6929.666666666667,1.0,1.0,1.0,6865.381944444444,7095.7708958958965,6863.236048548548,1.0335685600526847,0.9675216900454349,57.76229279486729,267.3581822939861,57.48624179751148,0.03990149007303108,0.037351713860977256
O2NS,G10,2,9/29/22,7072.0,1.0,1.0,1.0,7007.715277777777,7093.969094094094,7007.371183683684,1.0123090120467935,0.9878406574471703,88.24482497906965,267.3642536489821,89.41598173166905,0.04027739321197599,0.03930385496650838
O2NS,G11,1,9/29/22,7231.666666666667,1.0,1.0,1.0,7167.381944444444,7094.569694694695,7166.43724974975,0.9898398259536435,1.010264462774639,84.97930612166695,267.3581822939861,83.64912135527383,0.03905135552354376,0.03985715231310769
O2NS,G11,2,9/29/22,7287.333333333333,1.0,1.0,1.0,7223.04861111111,7096.371496496497,7220.302114614614,0.9824554274040408,1.017857881494245,130.98275638006683,267.3642536489821,133.05822433172455,0.04121439908309612,0.04269954622636148
