name,well,plate,date,pt_fluor,concentration,fold_dilution,replicate,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
EC WT,G4,1,5/27/22,7095.75,0.112612613,8.0,2.0,7013.84375,6479.290259009009,6705.876407657657,0.9202858122496015,1.0866189467330158,158.18522615039416,351.9146984755046,157.8250669630959,0.05666266399863151,0.06690391555942019
EC WT,H1,1,5/27/22,8294.0,0.900900901,1.0,2.0,8212.09375,7993.254222972973,6390.162443693694,0.965753683266222,1.0354607156329503,259.4731503879569,352.63046248865254,272.80239036364003,0.06869464384648187,0.07365294723687917
EC WT,H2,1,5/27/22,7121.0,0.45045045,2.0,2.0,7039.09375,7079.74070945946,6130.675957207207,1.006630094257661,0.9934135743651193,132.80430128169033,352.27276227240895,141.9800883840174,0.061835111787700625,0.061023249526020125
EC WT,H3,1,5/27/22,7544.0,0.225225225,4.0,2.0,7462.09375,6776.137105855856,6857.279560810811,0.8999666503223276,1.1111522850783915,171.36213828882381,351.9170047723921,166.94687820353985,0.05569453253370961,0.06876377815671257
EC WT,H4,1,5/27/22,6355.25,0.112612613,8.0,2.0,6273.34375,6444.155123873874,6000.511542792793,1.0284661353712476,0.9723217572341629,179.2779009589618,352.000789977505,169.758603711914,0.06534933245072513,0.06178188622577465
MM4,E1,2,5/27/22,6153.25,0.900900901,1.0,1.0,6071.34375,6167.5785472972975,6075.088119369369,1.0158408891206812,0.9844061316193,39.73116877529922,351.9177735346625,31.114583230307705,0.05802998027733745,0.05623426760484695
MM4,E2,2,5/27/22,5865.75,0.45045045,2.0,1.0,5783.84375,6168.254222972973,5786.912443693694,1.0664275598971409,0.937710199553031,57.311131311912696,351.91786962982826,53.306681965922294,0.061464497721900456,0.054045758560280634
MM4,E3,2,5/27/22,6686.25,0.225225225,4.0,1.0,6604.34375,6164.875844594595,6610.790822072072,0.9335226424139587,1.07121129640106,68.76456770933213,351.9108546137708,64.72189143305299,0.05389339262223461,0.061842325354884216
MM4,E4,2,5/27/22,5991.75,0.112612613,8.0,1.0,5909.84375,6170.056024774775,5911.110641891892,1.0440208770464652,0.9578352521349953,85.86752843140401,351.9094131547961,82.23962639797082,0.06114973618792612,0.05610172580576077
MM4,F1,2,5/27/22,6495.0,0.900900901,1.0,1.0,6413.09375,6170.731700450451,6413.684966216216,0.9622117315044035,1.039272300740415,31.921504333567608,351.9093170573212,18.49517634163292,0.05481531753073554,0.0592053072112468
