name,well,plate,date,pt_fluor,concentration,fold_dilution,replicate,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
PA14 WT,A6,1,1/11/22,5500.25,0.028153153,32.0,1.0,5443.375,5991.371340090091,5282.451576576576,1.1037390181710351,0.9060112794209838,268.0599353640309,313.6512675341773,261.5787045685522,0.08068981979705124,0.06623475809681537
PA14 WT,B1,1,1/11/22,8025.0,0.900900901,1.0,1.0,7968.125,9923.128096846847,3875.4448198198197,1.5044590202519619,0.6646907536454687,279.62095584445814,325.3841084455444,192.8333501205112,0.11022899168314994,0.048700689463234643
PA14 WT,B2,1,1/11/22,6179.0,0.45045045,2.0,1.0,6122.125,7807.137105855856,4145.435810810811,1.4064740555049826,0.7109978289936948,107.00722225174844,315.626761623147,73.66434580455393,0.07966366819121824,0.040271411272704824
PA14 WT,B3,1,1/11/22,5701.25,0.225225225,4.0,1.0,5644.375,6968.848817567568,4505.9740990990995,1.2939372904589876,0.7728349800053125,74.07740735677606,314.74824163516996,53.926375436279656,0.0712913996026379,0.04258049272767422
PA14 WT,B4,1,1/11/22,5510.25,0.112612613,8.0,1.0,5453.375,6496.776745495496,4787.046171171171,1.2179635850974513,0.8210426093486107,157.81042090865995,314.3939089487904,137.02871991340106,0.07420368334808594,0.05002151668969305
PA14 WT,B5,1,1/11/22,5702.75,0.056306306,16.0,1.0,5645.875,6193.623592342343,5282.699324324324,1.1036872550781416,0.9060537714818492,203.55866217719262,313.7189706299825,194.25520013706443,0.07190565064830258,0.059029752913236415
PA14 WT,B6,1,1/11/22,5649.0,0.028153153,32.0,1.0,5592.125,6015.470439189189,5407.102477477478,1.0782943250941839,0.9273905804082337,184.69220958313784,313.71239501455284,175.96931415850477,0.06778273977570441,0.05829676825644072
PA14 WT,C1,1,1/11/22,7413.75,0.900900901,1.0,2.0,7356.875,9828.983952702703,3358.3389639639636,1.7361106127848356,0.5760001653327458,236.78568850482034,343.26140654859546,113.35316726908204,0.1102347371482986,0.036573261147791296
PA14 WT,C2,1,1/11/22,6957.5,0.45045045,2.0,2.0,6900.625,8382.36233108108,4348.710585585585,1.3407302697936507,0.7458621786423216,192.43582206552682,316.41906341752934,151.29106934946708,0.08587720990221523,0.0477743840923711
PA14 WT,C3,1,1/11/22,5862.5,0.225225225,4.0,2.0,5805.625,7171.776745495496,4464.296171171171,1.3060172741937721,0.7656866564933591,197.02676369984633,316.51213871767925,164.5373348609817,0.08514973215221013,0.049921249129862205
